16-01-2017,18 - 19,59.7
16-01-2017,19 - 20,42.01
16-01-2017,20 - 21,34
16-01-2017,21 - 22,32.45
16-01-2017,22 - 23,31.63
16-01-2017,23 - 00,30.99
17-01-2017,00 - 01,30.64
17-01-2017,01 - 02,30.36
17-01-2017,02 - 03,30.38
17-01-2017,03 - 04,30.37
17-01-2017,04 - 05,30.69
17-01-2017,05 - 06,31.28
17-01-2017,06 - 07,32.06
17-01-2017,07 - 08,40.13
17-01-2017,08 - 09,41.74
17-01-2017,09 - 10,37.16
17-01-2017,10 - 11,35.8
17-01-2017,11 - 12,33.99
17-01-2017,12 - 13,33.2
17-01-2017,13 - 14,32.77
17-01-2017,14 - 15,32.52
17-01-2017,15 - 16,32.56
17-01-2017,16 - 17,33.06
17-01-2017,17 - 18,33.14
17-01-2017,18 - 19,32.3
17-01-2017,19 - 20,31.4
17-01-2017,20 - 21,30.74
17-01-2017,21 - 22,30.4
17-01-2017,22 - 23,30.01
17-01-2017,23 - 00,29.56
18-01-2017,00 - 01,28.8
18-01-2017,01 - 02,28.41
18-01-2017,02 - 03,28.29
18-01-2017,03 - 04,28.33
18-01-2017,04 - 05,28.86
18-01-2017,05 - 06,29.64
18-01-2017,06 - 07,30.08
18-01-2017,07 - 08,30.8
18-01-2017,08 - 09,30.91
18-01-2017,09 - 10,30.76
18-01-2017,10 - 11,30.59
18-01-2017,11 - 12,30.45
18-01-2017,12 - 13,30.26
18-01-2017,13 - 14,30.04
18-01-2017,14 - 15,29.91
18-01-2017,15 - 16,29.98
18-01-2017,16 - 17,30.16
18-01-2017,17 - 18,30.28
18-01-2017,18 - 19,29.99
18-01-2017,19 - 20,29.49
18-01-2017,20 - 21,28.96
18-01-2017,21 - 22,28.89
18-01-2017,22 - 23,28.69
18-01-2017,23 - 00,27.84
19-01-2017,00 - 01,26.77
19-01-2017,01 - 02,26.09
19-01-2017,02 - 03,25.93
19-01-2017,03 - 04,26.2
19-01-2017,04 - 05,27.68
19-01-2017,05 - 06,28.65
19-01-2017,06 - 07,29.02
19-01-2017,07 - 08,29.71
19-01-2017,08 - 09,30.05
19-01-2017,09 - 10,29.98
19-01-2017,10 - 11,29.87
19-01-2017,11 - 12,29.7
19-01-2017,12 - 13,29.4
19-01-2017,13 - 14,29.21
19-01-2017,14 - 15,29.13
19-01-2017,15 - 16,29.33
19-01-2017,16 - 17,29.62
19-01-2017,17 - 18,29.76
19-01-2017,18 - 19,29.69
19-01-2017,19 - 20,29.36
19-01-2017,20 - 21,28.78
19-01-2017,21 - 22,28.72
19-01-2017,22 - 23,28.67
19-01-2017,23 - 00,28.19
20-01-2017,00 - 01,27.05
20-01-2017,01 - 02,26.79
20-01-2017,02 - 03,26.61
20-01-2017,03 - 04,26.85
20-01-2017,04 - 05,27.63
20-01-2017,05 - 06,27.84
20-01-2017,06 - 07,28.61
20-01-2017,07 - 08,29.7
20-01-2017,08 - 09,29.97
20-01-2017,09 - 10,29.87
20-01-2017,10 - 11,29.79
20-01-2017,11 - 12,29.67
20-01-2017,12 - 13,29.43
20-01-2017,13 - 14,29.31
20-01-2017,14 - 15,29.08
20-01-2017,15 - 16,29.13
20-01-2017,16 - 17,29.4
20-01-2017,17 - 18,29.61
20-01-2017,18 - 19,29.55
20-01-2017,19 - 20,28.8
20-01-2017,20 - 21,28.25
20-01-2017,21 - 22,28.12
20-01-2017,22 - 23,27.84
20-01-2017,23 - 00,27.36
21-01-2017,00 - 01,27.36
21-01-2017,01 - 02,26.83
21-01-2017,02 - 03,26.58
21-01-2017,03 - 04,26.61
21-01-2017,04 - 05,26.84
21-01-2017,05 - 06,27.44
21-01-2017,06 - 07,27.39
21-01-2017,07 - 08,27.97
21-01-2017,08 - 09,28.53
21-01-2017,09 - 10,28.96
21-01-2017,10 - 11,29.25
21-01-2017,11 - 12,29.27
21-01-2017,12 - 13,29.03
21-01-2017,13 - 14,28.95
21-01-2017,14 - 15,28.9
21-01-2017,15 - 16,29.28
21-01-2017,16 - 17,29.69
21-01-2017,17 - 18,29.95
21-01-2017,18 - 19,29.88
21-01-2017,19 - 20,29.63
21-01-2017,20 - 21,29.04
21-01-2017,21 - 22,28.81
21-01-2017,22 - 23,28.35
21-01-2017,23 - 00,27.84
22-01-2017,00 - 01,28.21
22-01-2017,01 - 02,27.59
22-01-2017,02 - 03,27.27
22-01-2017,03 - 04,27.15
22-01-2017,04 - 05,27.23
22-01-2017,05 - 06,27.61
22-01-2017,06 - 07,27.67
22-01-2017,07 - 08,28.14
22-01-2017,08 - 09,28.5
22-01-2017,09 - 10,28.96
22-01-2017,10 - 11,29.5
22-01-2017,11 - 12,29.5
22-01-2017,12 - 13,29.32
22-01-2017,13 - 14,29.32
22-01-2017,14 - 15,29.36
22-01-2017,15 - 16,29.54
22-01-2017,16 - 17,29.77
22-01-2017,17 - 18,29.96
22-01-2017,18 - 19,29.92
22-01-2017,19 - 20,29.74
22-01-2017,20 - 21,29.56
22-01-2017,21 - 22,29.36
22-01-2017,22 - 23,28.88
22-01-2017,23 - 00,28.13
23-01-2017,00 - 01,27.96
23-01-2017,01 - 02,27.48
23-01-2017,02 - 03,27.19
23-01-2017,03 - 04,27.51
23-01-2017,04 - 05,28.21
23-01-2017,05 - 06,28.79
23-01-2017,06 - 07,29.55
23-01-2017,07 - 08,30.27
23-01-2017,08 - 09,30.5
23-01-2017,09 - 10,30.44
23-01-2017,10 - 11,30.19
23-01-2017,11 - 12,30.01
23-01-2017,12 - 13,29.95
23-01-2017,13 - 14,29.86
23-01-2017,14 - 15,29.86
23-01-2017,15 - 16,29.96
23-01-2017,16 - 17,30.23
23-01-2017,17 - 18,30.6
23-01-2017,18 - 19,30.27
23-01-2017,19 - 20,29.84
23-01-2017,20 - 21,29.56
23-01-2017,21 - 22,29.35
23-01-2017,22 - 23,28.84
23-01-2017,23 - 00,28.42
24-01-2017,00 - 01,28.86
24-01-2017,01 - 02,28.75
24-01-2017,02 - 03,28.73
24-01-2017,03 - 04,28.84
24-01-2017,04 - 05,29.34
24-01-2017,05 - 06,29.49
24-01-2017,06 - 07,30.34
24-01-2017,07 - 08,33.76
24-01-2017,08 - 09,38.83
